student_id,subject,assignment_name,due_date,status,grade_feedback,guardian_signature
S10102,Math,Style fire system how.,,not done,A+,No
S08522,Science,Finish look home.,2025-01-08,✔,C-, 
S04570,History,Soon heavy.,2025-03-08,not done,A+, 
S07893,Geography,Prepare soldier material.,2025-01-06,✔,B-,Yes
S07160,History,Fund cost way.,2025-03-09,✅,A,No
S10354,Arabic,Huge risk well.,2024-11-16,❌,C,No
S04808,Science,Read important poor.,2024-10-16, Done ,C,No
S05519,Science,Theory.,2024-12-02,✔,F,No
S00697,History,Move prevent until.,2025-01-14, Done ,B-, 
S00107,Geography,Even section room.,2025-01-09,✔,B-, 
S00125,English,Theory ever myself.,2025-01-23,✔,C-, 
S05580,Geography,Final cost me.,,✔,A+,No
S03008,English,Movement floor.,2024-12-28, Done ,C-, 
S04994,Math,Body us.,2024-09-28,❌,A, 
S06454,Geography,Word development.,, Done ,C-,Yes
S06272,Geography,People use.,2025-02-21,pending,B,No
S10073,Math,Dark medical.,2025-01-27,not done,B-,No
S04695,Science,Many a most.,2025-01-25, Done ,C-,Yes
S06017,History,Protect two not.,2024-11-21, Done ,C-,Yes
S03922,Arabic,System would attention.,,not done,B-,No
S09073,Arabic,Land eat owner.,2025-01-09, Done ,C-,No
S05991,Arabic,Baby boy.,2024-12-27,pending,B,No
S06036,Math,Affect phone around.,2025-02-12,❌,C-,Yes
S02050,Math,Later front green crime.,2024-11-27,pending,A, 
S11396,English,Top it hand.,2024-10-28,✔,B-,Yes
S07372,English,Argue particular mouth.,2024-09-27, Done ,C,No
S02472,Science,Century physical commercial report.,2025-02-21,✔,C-,No
S08951,Science,Around.,2024-11-15,❌,F, 
S10100,Arabic,Measure involve.,2025-02-20,not done,C-,No
S04636,Geography,Bill next brother.,2024-12-01, Done ,C, 
S04462,History,Early.,2024-11-16,❌,D, 
S01803,History,Happy friend.,,✅,F, 
S04671,English,Quality member commercial.,2025-02-09,❌,A,No
S05870,History,No.,, Done ,B-,Yes
S03332,English,Role senior identify.,,✔,C, 
S10470,Math,Despite authority red.,2024-11-13,not done,F, 
S04776,History,Service instead land.,2024-10-04,pending,C-, 
S04930,English,Believe resource particularly.,,not done,C-,No
S03914,English,Recent road.,2025-01-19, Done ,A, 
S09715,History,Young conference.,2025-02-27, Done ,C-,Yes
S07996,History,Base thought base.,2024-12-01,pending,D, 
S08774,History,Operation style.,2024-11-08, Done ,B,Yes
S11145,Science,Someone operation local his.,2025-02-04,✅,A+, 
S07096,Science,Teach hotel.,2024-10-16, Done ,B,No
S03345,Arabic,Check business moment.,2024-11-27,not done,F, 
S03081,Math,Message growth nation.,2024-12-11,not done,B, 
S06609,Math,Will fund.,2024-10-28,not done,C-, 
S08535,Geography,Executive knowledge.,2024-12-03,pending,B, 
S09971,Math,A ability figure.,2025-03-06,✔,F, 
S09976,Math,Property choose direction.,2025-02-25,✅,B-,No
S00933,History,Plan property news opportunity.,,pending,C,No
S11088,English,Myself plan.,2024-10-03,✅,F, 
S04072,Math,Hold question.,2024-12-22,✅,D,No
S08216,Geography,Indicate two.,2024-09-23,❌,A, 
S10697,Math,According skin including.,2024-11-22,✔,F,No
S05743,History,Capital company kitchen.,2025-02-16, Done ,B-,Yes
S03387,Geography,Anything history peace.,2024-10-30,✔,B-,Yes
S03355,English,Evidence.,2024-10-17,pending,C-,Yes
S03259,History,Street affect hard.,2024-09-30, Done ,C-, 
S01123,Math,Edge right form.,2025-01-19,pending,B,No
S06424,History,Remain maintain to.,,not done,C-,No
S08704,Arabic,Sense officer include me.,2024-11-08, Done ,A+,No
S09465,History,Pretty piece.,,not done,A,Yes
S07095,English,Major total center.,2024-11-09,not done,C-,No
S00279,Arabic,Thought message usually.,2024-11-13,not done,A+,No
S04317,History,Mouth prove.,2024-11-18,not done,A,Yes
S07516,English,Environment.,2024-09-18,✅,D,Yes
S08823,English,Radio season.,,not done,D,Yes
S03569,Geography,Cut beyond.,2024-10-23, Done ,D,Yes
S10044,Geography,State coach sign.,2024-10-26,❌,A,Yes
S02068,Science,Policy theory key.,2024-09-25,pending,C,No
S09255,Arabic,Traditional success.,2025-02-17,pending,F, 
S08125,English,Town.,2024-12-19,pending,B, 
S04916,Science,Our history tell.,2025-01-04, Done ,B,Yes
S05997,Geography,Receive focus history.,2025-02-13,pending,D, 
S00313,English,Drive we.,2024-12-11,not done,C, 
S08872,History,Method return forget soldier.,2024-11-22, Done ,A,No
S04330,Math,Prove politics.,,❌,D,Yes
S10788,Geography,Happy require.,2024-12-08,✅,A, 
S10054,History,Close people church.,2024-10-27,pending,A+, 
S01890,Geography,Two realize cold.,,pending,B-,No
S02131,Science,Beautiful order.,2024-12-28,✔,C-,No
S08640,Math,Someone control.,, Done ,C-,Yes
S08676,History,Before.,2024-10-15,✔,D,No
S04507,History,Word minute pay.,2024-11-28,✅,C-,Yes
S10139,Math,Beyond large show.,2024-12-02,❌,B, 
S10803,Geography,Long human conference say.,2025-01-13,not done,C,Yes
S02322,Math,Medical save.,,pending,B,Yes
S09818,Math,Wife.,2024-12-29,❌,B,Yes
S09225,Arabic,College set make.,2024-10-21,❌,F,No
S02155,Arabic,City democratic civil.,2025-03-01,✔,B-,No
S01052,Science,Around daughter gas.,2024-09-20,❌,B, 
S01735,Science,System they.,, Done ,F, 
S08732,Arabic,Administration small person.,2024-09-25,❌,C-,Yes
S04342,Science,Popular.,2025-03-04,✔,B,No
S01656,History,Become according wish.,2024-10-20, Done ,F,Yes
S02316,History,South visit stuff.,2024-09-29,not done,D,No
S01787,Science,Arm mother crime.,,✅,A+, 
S11271,Math,Job as popular.,2025-01-13,✔,B-,No
S08543,Science,Each better.,2024-12-29,❌,A, 
S01014,Arabic,Leader act organization.,2024-11-21,❌,C-,No
S07589,History,Rise will.,,✅,F, 
S00976,History,Think read building admit.,2024-12-02,✔,A,Yes
S04833,Science,Family decide wind.,2025-01-27,✔,F,No
S04993,Geography,Low open.,2025-02-09, Done ,C, 
S02756,Science,Build commercial about.,2025-02-04,pending,F, 
S07462,Science,Role.,,✅,A+,No
S03733,Math,Quite far property.,2025-01-29,pending,D,Yes
S03770,Arabic,Rule individual though per.,2025-02-06,❌,C-, 
S02750,English,Speech single word.,,✅,F,No
S07970,History,Method traditional.,2024-12-20,not done,D,No
S11189,Math,Middle among.,2024-11-20,✅,D,No
S04042,Arabic,Cause education.,,✔,B,No
S06398,Geography,Hard fact item.,2024-09-28, Done ,C,Yes
S09554,English,Certainly street population.,2024-12-15,❌,F,No
S00303,History,Child perhaps eat.,2024-10-23,not done,C,Yes
S11099,Science,Five career.,,not done,A+,Yes
S10785,Arabic,Know other door.,2024-12-17,❌,F, 
S00396,Arabic,Case story huge.,,✔,B-,Yes
S04000,Math,Understand cup work.,,pending,B-,Yes
S01127,Geography,Low.,2024-09-22,✔,A+,Yes
S06992,Arabic,Forward though administration.,,pending,A+,Yes
S02482,English,Structure situation.,2025-01-08,✔,C, 
S10951,Science,Rest society.,,❌,F, 
S08422,History,Reveal respond tell.,2024-12-20,✅,A,Yes
S07932,Science,Big report me.,2024-10-21,❌,F, 
S04369,History,Away return deal.,2024-12-28,pending,F, 
S08772,History,Improve point.,2025-02-15,pending,C-,No
S04753,History,Building rate especially throw.,2024-12-16,✔,B,No
S01337,English,Color per.,,❌,A+, 
S02519,Math,Second after in.,2025-02-16,not done,C,Yes
S05752,History,Here.,2024-10-02,❌,A+,No
S02520,Geography,Contain provide.,2025-02-11,✅,B,Yes
S03877,History,Order seek technology.,2024-11-03,not done,B-,No
S03617,English,Seem avoid various reason.,2024-12-08,pending,F,No
S08893,Math,Free year loss.,2024-11-21,pending,C-, 
S05387,Geography,Letter option truth democratic.,2024-10-14,✅,B-,Yes
S09103,Science,Describe under cause.,,not done,D,No
S06701,History,Relationship.,2025-02-28,✔,C,No
S08709,Math,Old I.,2024-09-18,pending,B,Yes
S04521,Math,Nation.,2024-09-08,❌,B-,Yes
S06382,History,Pressure lot.,2025-02-17,pending,B-, 
S00915,Geography,Mouth knowledge decide.,2024-11-04,❌,C,Yes
S01404,Math,Fill court.,2025-02-22, Done ,F, 
S01958,Math,Unit buy.,2024-10-19,pending,B,Yes
S10504,Science,Seat young.,2024-11-07,not done,F, 
S08504,English,Send property.,2025-03-01, Done ,B,Yes
S06651,English,Protect difficult even.,2025-02-21,pending,C,No
S05408,Math,Politics old long.,2024-10-07,❌,A,Yes
S09982,Geography,Next ever another.,2025-01-24, Done ,B-,Yes
S09237,Math,Mrs information dinner.,,✅,B,Yes
S02166,English,Positive member serve.,2025-01-17,not done,A+, 
S01320,Math,Same only so.,2025-02-18,❌,A, 
S08827,English,Little what.,2024-10-30,pending,A, 
S11899,English,Common simple.,2025-01-01,❌,A,Yes
S10952,Arabic,Three vote network.,,✔,B-, 
S00853,Math,Head least thing.,2024-12-21,not done,A,No
S06123,Science,Professional glass much.,2025-03-04,✔,D,No
S08920,History,Trip term.,,❌,A+, 
S06178,Geography,Medical finally other.,2024-10-28,pending,F,No
S12115,Arabic,Protect finally.,2024-11-08,pending,A, 
S07191,History,Full guess company.,2024-11-25,✔,A,No
S03744,Math,Recently vote between.,,not done,C-, 
S11020,Math,Score price peace.,, Done ,B-,No
S09468,Science,Several claim dark.,, Done ,B-, 
S00456,Math,Fly yard think.,, Done ,B-,Yes
S11368,Math,Because allow.,2024-11-23,pending,C,No
S00207,English,Social develop hundred.,,✅,B-,Yes
S11077,Math,Pull degree.,,pending,D,Yes
S10871,Geography,East.,2024-10-17,✅,B,No
S09322,Math,Build become.,2024-09-20,✔,A,No
S12073,Science,Off money.,,❌,A+, 
S06349,History,He seem.,2024-11-01,not done,F,No
S02470,English,Us I season.,2025-02-27, Done ,A+, 
S05197,English,So approach wait commercial.,2024-09-23,✔,D,Yes
S06235,Arabic,Computer pull.,2024-11-11,pending,C,Yes
S11815,English,Defense.,2024-09-26, Done ,B-,Yes
S04223,Arabic,Plan one.,2024-10-25, Done ,B,No
S08075,English,Born than.,2024-11-27,not done,D,No
S01560,Arabic,About cover street.,2024-09-10, Done ,C-,Yes
S05476,Math,Present food level.,2024-09-22, Done ,A+,No
S08689,Math,War crime.,2024-10-21,✅,D,Yes
S02626,Geography,Most floor.,2025-02-28,❌,A+,No
S11137,Arabic,System image.,2024-11-02,✔,F, 
S03793,English,Hard truth.,,pending,C-, 
S11814,Geography,Describe drug tonight.,2025-03-06,✅,C-,No
S11667,Math,Speech probably.,2025-01-30, Done ,C, 
S09638,History,While image citizen.,,pending,C,Yes
S04527,Math,Environment music.,2024-11-15,✅,F, 
S07834,Arabic,Still there.,2024-11-16,❌,B,Yes
S11106,Science,Ago world must degree.,,not done,B,Yes
S00940,Science,Floor receive.,2025-03-03,pending,B,No
S10163,Arabic,Our hold science.,2025-01-24,✅,C-,No
S05857,Arabic,Issue money.,2025-01-15, Done ,A,No
S00256,Geography,Hit staff.,2024-12-27,not done,B-, 
S00630,Science,Nature middle ahead.,2024-11-03,✔,D, 
S09505,Math,Sport production.,2024-10-18,✅,C, 
S03434,English,Character hand million.,2025-03-03, Done ,C-,No
S08954,Science,Court evening water.,2024-09-20,✅,D, 
S04395,Science,Maintain good.,,❌,F,Yes
S11411,English,Up whole can.,2024-11-16,❌,C-,Yes
S04499,English,As deep.,2025-01-08,not done,B-, 
S08612,Science,High foot front.,2025-02-02,pending,C-, 
S06371,Math,Physical send.,2024-12-03,not done,A,No
S10383,Science,Them forget rate.,2024-12-02,✅,B-,Yes
S01879,Geography,Agency land.,2024-11-20,✅,A, 
S04684,Science,Summer then.,2024-10-02, Done ,A+, 
S09897,Arabic,Last rise space.,2025-03-08,pending,A,Yes
S02564,Geography,Think federal.,2024-09-22,✅,D,Yes
S03862,Arabic,Hospital produce exactly.,2024-10-05,pending,A+,Yes
S02397,Science,Measure hold loss.,2024-12-18,✔,C-,No
S00140,Math,Impact foot school.,2024-10-21,✔,D,No
S03001,Science,Top against.,2024-12-09, Done ,C, 
S01861,English,Group win player.,2025-01-29,pending,B,No
S04412,History,Put body indicate.,, Done ,F,No
S08977,Geography,Career actually floor.,2024-09-16, Done ,D, 
S11083,Arabic,Thus say.,2024-12-09,not done,F, 
S02964,Geography,Produce animal.,2024-10-31,not done,C,No
S06623,Geography,Probably back level.,2025-02-06,✅,C, 
S04518,Science,Trade development.,2024-09-15,❌,A, 
S04547,Geography,Defense common whether.,2024-09-24,❌,D,No
S06531,Geography,Brother affect production.,2024-11-25, Done ,A,No
S01725,English,Popular trouble.,2024-10-08,not done,D, 
S09207,English,Agency forward.,2024-11-24,❌,B-,No
S06040,Arabic,Hot.,,not done,F,Yes
S03991,Geography,Something kind energy.,,pending,D, 
S07652,Arabic,To task hand.,2024-09-14,✅,C,Yes
S07386,English,Last.,,pending,B, 
S08210,English,Star security.,2025-02-03,✅,A,Yes
S10507,Geography,Care old.,2024-10-27,✔,A,Yes
S03654,Arabic,Already together realize.,2024-11-29,✅,A,No
S06013,English,Address response call.,2024-12-15,not done,B,No
S06747,History,Human consumer.,2024-10-01,❌,A+,No
S04434,Arabic,Defense born.,2025-02-18,not done,A,Yes
S06379,Geography,Doctor see prevent score.,2024-12-11, Done ,A+,Yes
S09376,Science,Record box.,2024-09-20,not done,F,Yes
S09945,English,Our.,2024-10-27,✅,B, 
S09373,Science,Offer matter other.,2024-12-19,❌,F,No
S05050,History,Without decade century life.,2024-10-03,not done,C-,No
S09774,English,Its story.,2024-10-12,pending,C-, 
S09602,History,Pattern style know early.,2025-02-11,pending,A+,No
S09702,Math,Information there.,2024-11-13,not done,D,Yes
S03933,Science,Necessary.,2025-03-09,not done,C-, 
S04881,English,Claim improve threat.,2025-03-06, Done ,C-,No
S11159,History,Treat will.,,pending,B,Yes
S06597,Science,Explain different.,2025-02-17,✔,B,No
S03560,Math,Parent throw.,2025-01-04,❌,B,Yes
S02823,Geography,Window similar.,2024-11-10,pending,F, 
S08718,Arabic,Leader meet total hope.,2025-01-12,❌,C-,Yes
S07846,Geography,Professional difference drive.,,❌,C,No
S04286,Science,Letter parent.,2025-02-08,not done,A,Yes
S02748,English,Bad lawyer involve.,2024-10-24, Done ,F,Yes
S06190,Arabic,Foreign pull free source.,2025-02-06,✔,B,No
S08696,History,Dog nation within.,2025-03-09,✔,A,No
S06133,History,Successful well.,2024-11-20,❌,F,Yes
S09482,Geography,Service.,,pending,D, 
S06104,Geography,Provide ball.,2024-11-08,✔,F, 
S08712,Math,Fly big occur.,2025-01-11,❌,D,No
S09588,Science,Force fear doctor.,, Done ,B-,Yes
S03641,Arabic,Including simple table.,2024-12-03,✅,B,No
S10013,English,Store find nothing.,2024-09-15,pending,B-,Yes
S06447,Math,South price almost.,2025-01-20,pending,D,Yes
S01232,Math,Way standard trial.,2024-11-17,✔,B-,No
S01997,History,Mission though pull.,2024-10-26,✅,D, 
S04314,Geography,Have dog risk role.,2024-10-04,not done,B,No
S02346,English,Skin return message.,,✅,F, 
S07180,English,Environmental occur beautiful.,2025-03-09,✔,B,Yes
S01533,Arabic,Ten.,2024-09-23,❌,A, 
S00610,Arabic,Term with.,2025-02-25, Done ,F,No
S05160,History,Seem keep three.,2025-01-09,not done,A, 
S10019,History,Themselves matter.,2024-09-29,✔,C-, 
S01915,Geography,Protect throw himself.,2025-01-29,not done,C-, 
S00594,History,Wonder peace whatever.,2024-10-25,✔,A,Yes
S10901,Science,Right able letter wide.,,✅,F,No
S00190,Arabic,Three before mission.,2025-01-19,✅,D,No
S06676,Science,Cold modern home bit.,2025-01-30,pending,F,No
S04761,English,Interest hour hope.,,✔,A,Yes
S02364,English,Talk drug scientist.,2025-01-19,❌,A+,Yes
S01451,Science,Rest soon.,2024-10-16,not done,A,Yes
S01242,Science,Interesting bag control.,,✅,D,Yes
S06635,Science,Yourself represent.,2025-02-15,✔,C-, 
S10386,Arabic,And here we.,2024-09-27,✅,D,No
S08482,Geography,Statement myself color.,2024-11-29,not done,C,No
S04955,English,Medical some.,2024-11-02,❌,C-,Yes
S10973,History,Entire history room.,2024-09-27,✔,A,Yes
S00221,Math,Enjoy vote.,2025-02-15,pending,A,Yes
S10553,English,Plan.,2024-12-09, Done ,B-,No
S01747,Science,These end fly.,2024-12-31,✅,C,No
S06978,Math,Minute tree true.,2025-01-12,✔,F,No
S03292,Science,Time tend.,,not done,B-,No
S10289,Arabic,Old star head.,2024-12-19,❌,C-,Yes
S05239,Arabic,Buy hour across.,2024-10-25,✔,C, 
S00998,History,Building certain above foot.,2025-02-28,pending,C-, 
S07716,History,Factor.,2025-03-01,❌,C-,Yes
S09569,English,Career.,2024-10-19, Done ,F, 
S12154,English,Reflect capital leave.,2024-10-09,✅,A,No
S04773,Math,Necessary loss decade.,, Done ,C,Yes
S11839,Geography,Worry see no.,2024-11-05, Done ,A+,No
S11429,Arabic,Claim resource method.,,✅,C, 
S09668,Science,Candidate source product.,2024-10-06, Done ,D,No
S02515,English,Us look.,2024-11-09, Done ,A+, 
S06461,English,Already board boy.,2024-11-21,not done,F,Yes
S05947,Math,Need.,2024-11-08,not done,B-, 
S06397,History,Admit.,2025-02-10, Done ,A+,Yes
S00693,History,Word whose.,2024-09-23,✅,A+, 
S05025,History,Sometimes assume.,2025-02-05,pending,A+,No
S00003,Math,General participant.,2025-01-07,✔,B, 
S05029,Arabic,Election decision purpose.,2024-11-04,✔,D,Yes
S02300,English,Interest benefit.,,pending,C,No
S09793,Science,Memory buy.,2024-10-11,not done,B-,No
S05799,History,Level story too add.,2024-12-21,✔,D,Yes
S10240,English,Require list once.,2024-12-04,❌,C,Yes
S07064,History,Radio alone question.,2025-02-12,✅,A,No
S00562,History,Enter onto mention parent.,2024-12-24,✔,A+,Yes
S12021,Science,Just citizen.,2024-12-01, Done ,B,No
S04593,Geography,Only available clearly.,2025-02-06, Done ,D, 
S11894,Math,Nice mind specific.,,✔,F,Yes
S11745,Math,Media ever yet.,2025-01-03,❌,B-,Yes
S02178,English,Because research choose.,2024-12-29,not done,C-,Yes
S00535,English,Fast during.,2024-12-16,✔,C-,No
S00121,Geography,East military ability minute.,2025-01-19,✅,C-,Yes
S01548,History,Practice side try.,,✅,F,No
S09204,Arabic,Home important spring necessary.,,✔,C-,Yes
S05338,Science,Half sort.,2025-01-04, Done ,B,Yes
S09677,History,Fall share.,2025-01-12,not done,C, 
S03610,Geography,Reason hundred.,,❌,C, 
S11706,Arabic,Certain ever coach.,2024-11-05,✅,D, 
S11552,Geography,Per gas.,2024-12-16,pending,D,Yes
S05422,Arabic,Action share wrong.,,❌,B, 
S08440,English,Senior usually window.,2024-10-01,❌,F,Yes
S07321,English,Head behind have.,2024-09-15, Done ,B-,No
S03186,Science,Call hundred loss down.,, Done ,C, 
S05234,Science,Mother eye city.,,✔,A+,Yes
S02354,Geography,Involve use.,2024-12-24,not done,A,No
S10733,Science,Cut personal.,2024-09-10,❌,A,No
S08583,Arabic,Something eat particular go.,,pending,A, 
S06841,History,Task organization hope.,2025-01-30, Done ,C-, 
S07113,Science,Recently entire city course.,2024-11-04,not done,A, 
S04375,History,Along.,2025-01-05,❌,F,Yes
S01444,Science,Its describe.,2024-10-02,✅,B,No
S10540,Science,Tonight family place.,2025-01-29,pending,D,No
S00971,English,Learn statement tend.,2025-03-07,not done,D,Yes
S03807,Math,Risk.,2025-01-11,✅,C-, 
S04263,History,Moment.,2025-02-26, Done ,C-,No
S02505,English,Performance establish bit.,2025-03-07,✔,B, 
S01135,History,Rise give score run.,2024-12-27,not done,F,Yes
S06152,History,Heart people usually.,2024-11-22, Done ,B-,Yes
S05672,History,Analysis education generation.,2024-09-11,✅,D,Yes
S11540,Math,Reduce range.,2024-11-25,not done,C,No
S04943,Science,Number so significant.,2025-02-16,✅,D,Yes
S05873,Geography,Past partner computer.,2024-12-26,not done,B-,No
S02771,English,Them dark.,2024-12-29,✅,F, 
S11458,English,Ever child.,2024-11-05,pending,C-, 
S02412,Math,Drop process win.,2025-01-29,❌,A,Yes
S03312,Science,Test.,2025-02-24,✅,B-,Yes
S08722,Geography,Push pass.,2024-10-27,❌,C,No
S00919,History,Painting appear.,2024-09-08,❌,B-, 
S10164,Geography,Color nothing understand.,2025-01-23,✅,C-, 
S09218,Geography,Media.,2024-10-18,pending,D,No
S09495,Science,Area building.,2025-03-09,✔,B,Yes
S07645,English,American ago happy.,2024-12-30,pending,F,No
S00504,Math,Wrong major back.,2025-01-21,❌,A+,No
S10246,English,Consumer large trip nation.,2024-11-17,pending,B-, 
S07349,History,Term born.,2024-11-28,✔,A,No
