student_id,date,subject,attendance_status
S09490,2024-03-21,Math,Present
S05624,2024-07-16,Geography,PRESENT 
S07841,2025-01-27,Science,Present
S10591,2024-10-05,Math,left early
S07511,2024-07-23,History,Present
S02939,2024-11-18,Geography,PRESENT 
S01368,2025-02-19,Geography, late
S03224,2024-07-27,Arabic,Present
S06657,2024-03-18,Arabic,excused
S06720,2024-09-28,Geography,PRESENT 
S02887,2025-01-19,Geography,left early
S05656,2025-02-16,Geography,excused
S02478,2024-12-18,History,PRESENT 
S00909,2024-06-21,Geography,absnt
S07057,2024-05-03,English,Absent
S03673,2024-10-01,Science,Absent
S06569,2025-02-16,Geography,left early
S11402,2024-09-21,Science,absnt
S11690,2024-05-03,Arabic,left early
S12012,2024-09-25,Arabic,left early
S05115,2024-05-06,Geography, late
S07252,2024-06-24,Geography, late
S08529,2025-01-27,Math,Absent
S05729,2024-03-19,Math,PRESENT 
S02007,2025-01-04,Science, late
S01806,2024-11-23,History,excused
S08553,2024-11-09,Arabic, late
S09329,2024-06-18,Arabic,excused
S05744,2025-01-25,English,Late
S00056,2025-01-29,English,excused
S07193,2024-04-08,Science,Late
S06842,2024-10-14,Geography,Late
S01860,2024-11-05,Science,Late
S08025,2025-01-19,Math,Late
S11012,2024-07-09,Math,excused
S05192,2025-01-18,History,Present
S02537,2024-11-20,English, late
S06668,2024-10-15,Geography,Late
S06087,2025-01-15,English,Late
S08677,2024-09-23,English,Present
S05078,2024-06-01,Math,Absent
S07056,2024-04-23,Arabic,Late
S08695,2024-09-11,English,PRESENT 
S01759,2024-04-05,Math,left early
S01380,2025-01-27,Geography,Late
S11363,2024-04-13,Math,PRESENT 
S01315,2024-05-07,History,PRESENT 
S11594,2024-03-16,English,Present
S03446,2024-09-24,Arabic,left early
S10443,2024-12-21,Math,Absent
S02745,2024-12-15,Geography,Absent
S11219,2024-06-04,English,left early
S06183,2025-02-08,Arabic,PRESENT 
S01979,2024-06-13,Science,absnt
S00771,2024-10-18,Science,Present
S06988,2024-05-11,History,Absent
S09720,2024-06-18,Arabic, late
S08688,2024-04-26,History,left early
S02049,2024-03-23,English,absnt
S05109,2024-12-18,Math, late
S08542,2025-02-12,Math,excused
S10113,2025-03-02,Math, late
S00906,2024-08-21,Geography,absnt
S07548,2024-10-15,Math,Absent
S12121,2024-06-10,Math,Absent
S01531,2024-03-29,Geography, late
S07121,2024-11-28,English, late
S03421,2025-02-07,Math,PRESENT 
S05670,2024-07-11,Science,left early
S09028,2024-09-27,English,absnt
S11662,2024-06-02,History,PRESENT 
S03010,2025-01-25,Geography,absnt
S11231,2024-08-19,History,excused
S06757,2024-03-13,Math,Present
S05002,2024-12-07,Geography, late
S07518,2024-08-19,Arabic,Present
S10400,2024-07-16,Science,Late
S03964,2025-01-06,History,PRESENT 
S06256,2025-01-31,History,absnt
S08797,2024-10-29,English,Present
S05628,2025-03-01,History,excused
S04886,2024-12-01,History,Late
S01324,2025-01-03,Science,left early
S06658,2024-05-01,History,Present
S08760,2024-05-12,Arabic,Late
S07500,2024-11-04,Geography,Absent
S01444,2024-12-05,Science, late
S06119,2024-09-09,History,excused
S04244,2024-03-14,Science,Present
S02865,2025-02-14,Science,excused
S03416,2025-02-12,Geography,Late
S10944,2024-09-20,English, late
S10143,2024-03-18,History,PRESENT 
S02678,2024-10-09,Arabic,Absent
S04450,2024-07-16,Arabic,Present
S05874,2024-04-28,Science,absnt
S00409,2024-09-13,Math,Absent
S10764,2024-06-05,Geography, late
S05492,2024-10-29,Science,Late
S05463,2024-03-26,Geography,left early
S06707,2024-06-24,Science,absnt
S00231,2025-01-16,Geography,absnt
S11878,2025-02-09,Science,left early
S01530,2024-05-27,English,Absent
S03035,2024-05-27,Arabic,absnt
S09494,2024-12-12,History,Present
S05981,2024-04-30,Science,absnt
S08801,2024-10-11,English,Late
S03495,2024-06-28,English,absnt
S10301,2025-01-24,Arabic, late
S02777,2024-10-10,Arabic,Absent
S02116,2024-07-22,Geography,Late
S01507,2024-05-13,Arabic,Absent
S01770,2024-12-09,Geography,PRESENT 
S10484,2024-08-05,Arabic,excused
S00885,2024-03-17,History,Late
S03628,2024-12-19,Math,excused
S06023,2025-02-15,Geography,Present
S01268,2024-03-19,Science,left early
S02607,2024-10-03,Geography, late
S07690,2024-04-05,History,PRESENT 
S06850,2025-02-11,Science,Absent
S08681,2024-06-20,History,Late
S06626,2024-09-14,History,Absent
S00204,2024-12-31,English, late
S01003,2024-09-13,Arabic,absnt
S02876,2025-01-15,History,Absent
S10728,2024-12-16,English,Present
S05380,2025-01-21,Science,Present
S10572,2024-09-30,History,left early
S00253,2024-06-11,Arabic,Late
S11995,2024-05-14,Science, late
S10787,2024-10-18,English,absnt
S06307,2024-12-28,Geography, late
S01180,2025-01-28,Science, late
S08493,2024-06-30,English, late
S09590,2024-03-29,Science,PRESENT 
S05039,2025-02-20,English,Late
S05765,2024-09-08,Geography,absnt
S11449,2024-03-15,English,excused
S09689,2024-05-07,English,excused
S05212,2024-04-20,English,excused
S08743,2024-04-27,English,excused
S03675,2024-09-15,Geography,Late
S03435,2024-07-18,English,Absent
S00463,2024-07-02,Math,left early
S06039,2024-10-20,Geography,absnt
S11017,2024-05-09,Science, late
S10534,2024-11-30,Arabic, late
S02808,2024-11-19,English,absnt
S09569,2024-12-05,Geography, late
S11754,2024-12-06,Science,left early
S00280,2024-10-11,Math,Absent
S07874,2024-07-14,Math, late
S02703,2024-06-13,English,Late
S09137,2024-04-25,Geography, late
S09363,2024-11-19,Science,PRESENT 
S09876,2024-05-22,Geography,Late
S07078,2024-06-24,English,absnt
S03812,2025-01-07,English,left early
S07799,2025-02-16,Geography,Present
S06485,2024-12-30,Arabic,Absent
S08583,2024-06-21,Science,Late
S09440,2024-09-28,English,PRESENT 
S07153,2024-05-04,Science,PRESENT 
S09050,2024-05-02,Science,Present
S01479,2024-08-21,Math, late
S02833,2024-04-28,History, late
S03258,2024-03-18,Arabic,Absent
S09854,2024-06-12,Math, late
S01304,2024-09-30,Science,Late
S11054,2025-02-08,Geography,Absent
S10259,2024-05-16,English,Present
S08670,2024-07-11,History,absnt
S11048,2024-10-07,Geography, late
S07225,2025-02-20,Arabic,excused
S05818,2024-06-24,History,PRESENT 
S03162,2024-11-12,Geography,left early
S08309,2024-10-11,Math,PRESENT 
S02667,2024-11-21,Geography,excused
S01492,2024-04-13,Math,left early
S08752,2024-06-09,Science,Absent
S03776,2024-06-02,Geography,Present
S00499,2025-03-09,Math,Present
S05947,2024-05-10,History,Present
S09127,2024-08-17,Science,absnt
S02560,2024-09-03,English,Present
S02603,2025-03-06,Science,excused
S01547,2025-03-06,History,Absent
S03706,2024-08-25,Math,absnt
S10935,2024-05-09,Math,excused
S04013,2024-03-09,Math,PRESENT 
S00426,2025-02-24,History,Present
S02799,2025-03-03,Math,excused
S05992,2024-04-11,Geography,PRESENT 
S03531,2024-06-28,Geography,PRESENT 
S04409,2024-09-02,Geography, late
S08262,2024-06-25,Geography,Late
S02327,2024-06-22,English, late
S11465,2024-10-29,English,left early
S00185,2024-06-22,Math,excused
S05422,2024-10-15,Science,left early
S01931,2024-03-16,Math,left early
S07491,2025-01-20,Arabic,absnt
S07075,2025-03-02,Arabic, late
S07355,2024-11-07,Math,excused
S04613,2024-08-25,Geography, late
S11306,2024-06-10,History,PRESENT 
S01168,2024-04-04,Arabic,Present
S10494,2025-02-01,History, late
S03385,2024-06-04,Geography,absnt
S08106,2024-05-06,History,Late
S00453,2024-10-18,Math,Late
S02606,2025-03-07,History, late
S04438,2024-10-10,Geography,left early
S01815,2024-10-13,Arabic,left early
S11548,2024-11-11,Arabic,Present
S05532,2024-03-24,History,Absent
S08414,2024-07-28,Geography,left early
S07852,2025-01-07,Math,PRESENT 
S05567,2025-01-17,Arabic, late
S07340,2025-02-05,History,PRESENT 
S00780,2025-02-14,English,absnt
S09327,2024-07-01,English,PRESENT 
S05987,2024-06-25,Geography,Late
S00440,2024-12-29,Math,Present
S09991,2024-10-24,Geography,Late
S00772,2025-03-07,Arabic,PRESENT 
S04058,2024-09-30,Geography,left early
S02130,2024-08-08,Math, late
S03700,2024-04-01,Arabic,left early
S05020,2025-01-31,English,excused
S05232,2024-11-23,Arabic,Absent
S08023,2024-06-20,Math,Late
S11466,2024-09-06,Arabic,PRESENT 
S11240,2025-01-24,History,left early
S06925,2024-07-31,Science,Absent
S06078,2024-08-17,Geography,Present
S09737,2024-06-07,Arabic,Absent
S10539,2025-02-02,Science,Late
S00589,2024-12-18,History,Late
S07155,2024-10-25,Arabic, late
S00577,2024-12-19,English, late
S03441,2025-03-07,History,Absent
S05473,2024-10-03,Math,excused
S02299,2024-04-02,Science,Present
S01501,2024-11-25,Arabic,absnt
S06983,2024-07-30,Geography,PRESENT 
S11923,2024-09-11,Math,Absent
S02885,2024-05-09,Geography,Present
S12083,2024-10-16,Math, late
S07446,2024-08-15,English,absnt
S00561,2024-06-12,Arabic,absnt
S00606,2024-03-22,Geography,Present
S05960,2024-03-21,Arabic,excused
S12022,2024-04-20,Science,PRESENT 
S02526,2025-02-11,English,Absent
S07837,2024-11-19,Geography,Present
S05096,2024-05-16,Geography, late
S10639,2024-12-31,Math,Absent
S11514,2025-02-07,Math,Present
S03647,2024-12-07,English,Present
S06433,2024-04-27,Geography,Present
S11307,2024-11-10,History,excused
S09782,2024-06-08,English, late
S01209,2024-12-08,Science,Absent
S04824,2024-04-13,Math,left early
S06246,2024-12-13,Geography,Present
S06117,2025-01-06,Geography,PRESENT 
S07955,2024-07-21,Math,left early
S01308,2025-01-08,Geography, late
S03304,2024-05-08,English,left early
S09305,2024-06-29,Science, late
S11904,2024-11-03,History,PRESENT 
S03490,2025-01-22,Geography,excused
S03591,2024-06-01,Arabic, late
S09769,2025-01-02,Math,Present
S04625,2024-11-06,History,excused
S11649,2024-07-25,History, late
S02202,2024-07-09,Science,PRESENT 
S06694,2024-03-24,Math,Present
S06284,2024-07-06,Geography,left early
S11738,2024-11-23,Arabic,Absent
S08179,2024-12-04,Science,Present
S05804,2024-08-02,Math,excused
S11741,2024-11-10,Science,absnt
S04883,2024-10-17,Geography,excused
S08600,2024-09-19,Math, late
S11347,2024-09-21,Science,Absent
S00687,2024-10-04,Arabic,Present
S03920,2025-01-08,Math,PRESENT 
S01614,2024-11-10,Arabic,absnt
S06769,2024-03-21,Math,Present
S05747,2024-11-06,Math,Present
S06255,2024-09-02,History,absnt
S11442,2024-12-03,Geography,PRESENT 
S04746,2024-12-10,Arabic,Late
S06143,2024-07-04,Science,left early
S04290,2024-09-25,History,absnt
S05891,2024-04-09,Geography,left early
S05671,2024-11-23,Science, late
S02384,2024-06-04,English,Late
S12101,2024-03-16,English,absnt
S09311,2024-09-10,History,absnt
S11423,2024-06-13,History,Present
S11021,2024-08-31,Geography,PRESENT 
S10300,2024-11-27,History,left early
S10091,2024-11-22,Science,left early
S08343,2024-10-15,English,excused
S11083,2025-02-22,English,excused
S10129,2024-09-04,Science,Late
S09732,2025-01-13,Science,PRESENT 
S01496,2024-12-02,Science,left early
S09549,2024-08-20,Science, late
S07720,2024-06-23,Math,Present
S05387,2024-11-15,Math,Late
S10477,2024-12-30,Math,Absent
S08085,2025-02-23,English,Absent
S02300,2024-07-24,Arabic,left early
S11865,2024-11-12,English,Late
S06690,2024-04-15,Geography,PRESENT 
S00786,2024-07-31,Math, late
S06276,2024-08-21,Math,Absent
S06509,2024-10-15,Arabic,PRESENT 
S11532,2024-07-25,English,PRESENT 
S00711,2024-10-06,English,left early
S11253,2024-06-29,Science, late
S08308,2024-05-27,English,excused
S09683,2024-04-05,History, late
S01320,2024-10-06,History,PRESENT 
S11461,2024-11-09,English,absnt
S00619,2024-06-22,History,Late
S08190,2024-12-16,Arabic,Late
S06532,2024-10-27,Science,Late
S06364,2024-11-19,English,Late
S08562,2024-07-05,Science,PRESENT 
S00481,2024-12-23,History,Present
S07352,2024-08-29,Geography,Present
S09048,2024-09-28,Geography,absnt
S03564,2025-01-19,Math, late
S06110,2024-04-17,Arabic, late
S03077,2024-11-27,Arabic, late
S10863,2025-01-01,Arabic,PRESENT 
S02767,2024-07-15,History, late
S02388,2024-11-16,Arabic,excused
S09024,2024-07-29,Science,absnt
S10314,2024-09-03,Math,Present
S04763,2024-03-18,Geography,PRESENT 
S08248,2024-11-30,History, late
S10557,2025-01-25,History,Absent
S10987,2024-10-28,Science, late
S05019,2024-05-30,Math,absnt
S09281,2024-03-12,Geography,absnt
S03681,2024-04-14,Arabic,Late
S00863,2024-07-07,Arabic,Late
S11293,2024-07-26,Math,excused
S11005,2024-05-08,Science,Late
S01509,2024-09-02,Science,absnt
S11179,2024-11-07,History, late
S10645,2024-12-16,Arabic,Absent
S01668,2024-10-20,Math,Present
S09087,2024-09-16,Arabic, late
S07917,2025-01-27,Geography,left early
S08856,2024-05-01,English,PRESENT 
S11078,2024-12-17,History,Present
S07909,2024-10-02,English,Late
S09114,2024-06-20,Math,Present
S11757,2024-11-09,History,left early
S05172,2024-10-01,Arabic,left early
S01722,2024-09-02,English,Late
S04612,2024-09-24,Math,Absent
S05058,2024-09-29,Geography,excused
S01015,2025-02-21,Science, late
S08897,2024-08-10,Arabic,absnt
S09202,2024-07-31,Arabic,absnt
S12120,2024-05-03,Geography,PRESENT 
S05647,2024-03-22,Science,left early
S10283,2024-12-24,Math,Late
S02792,2024-03-23,Geography,Absent
S00478,2025-03-08,Math,absnt
S04911,2025-02-23,History,Late
S02793,2024-11-28,Geography,absnt
S11069,2024-08-31,Science,Late
S03293,2024-09-25,English,absnt
S11561,2024-10-13,Arabic,left early
S02945,2024-11-28,Science,Present
S09687,2025-02-06,Arabic,PRESENT 
S04359,2025-03-04,English,Absent
S07718,2024-04-21,Science,absnt
S08072,2024-10-15,Science,left early
S08900,2024-05-25,Math,Present
S01610,2024-08-17,Arabic,excused
S05151,2024-04-25,Math,excused
S06065,2024-11-10,Arabic,Absent
S11834,2025-02-23,History,left early
S03411,2024-04-21,Science,Late
S04735,2025-02-19,Math,Absent
S05703,2024-03-29,Math,absnt
S01893,2024-10-17,Geography,Absent
S00695,2024-09-09,History,left early
S09587,2024-03-18,History,Late
S06998,2024-10-04,Geography,Present
S09845,2024-04-25,English,PRESENT 
S10991,2024-07-16,Geography,Present
S01027,2024-08-16,Math,PRESENT 
S05653,2024-11-10,History,Present
S06706,2024-06-13,Math,left early
S07553,2024-11-22,Science, late
S07188,2024-04-23,Science,absnt
S07215,2024-08-05,Arabic,Late
S04349,2024-06-08,Science,Absent
S03557,2025-02-05,English,Absent
S02218,2024-05-07,Geography,Absent
S02030,2024-10-15,History, late
S10692,2024-07-31,History,left early
S09203,2024-08-14,English,Absent
S10828,2024-10-09,Science, late
S03686,2025-01-25,Science,absnt
S10369,2024-11-11,English, late
S10243,2024-12-16,Arabic,absnt
S11244,2025-01-19,History,excused
S07125,2024-07-06,History,Late
S08663,2024-06-01,History,excused
S03114,2024-09-09,Science,Late
S06211,2025-02-27,Science,Present
S09348,2024-04-25,History,left early
S00399,2024-03-19,English, late
S01400,2024-04-19,Geography,excused
S08253,2024-11-27,Math,Present
S03934,2024-09-21,Science,Present
S11211,2024-06-07,Arabic,Absent
S11720,2024-12-22,Math,Late
S04284,2024-06-05,History,Present
S10790,2024-07-18,Science,absnt
S11166,2024-04-19,Arabic,left early
S07713,2024-05-29,Math,Absent
S08627,2024-05-01,English,left early
S00154,2024-09-02,English,absnt
S10117,2024-07-12,Science,left early
S05478,2024-08-11,History,PRESENT 
S11509,2024-03-26,Science,PRESENT 
S01296,2025-01-16,Geography,excused
S08940,2024-05-24,Arabic,PRESENT 
S03228,2024-12-28,History,PRESENT 
S04413,2024-05-08,English,absnt
S00808,2024-05-20,Arabic,excused
S07475,2024-07-04,Arabic,Absent
S11366,2025-02-25,English,left early
S00886,2024-03-18,History,Present
S09364,2024-10-14,History,excused
S05036,2024-10-17,Math,PRESENT 
S01326,2024-08-20,English,PRESENT 
S06462,2024-03-31,English,Late
S12080,2024-11-26,Geography,Late
S02903,2024-03-25,Science,Present
S11471,2025-03-06,Math,absnt
S07786,2024-06-17,Geography, late
S05917,2025-02-01,English,excused
S05167,2024-11-16,Science,excused
S02259,2024-07-11,English,Present
S09913,2024-07-26,Science, late
S08867,2024-06-28,Math,PRESENT 
S00768,2024-06-06,Science,Absent
S02468,2024-11-09,Science,Present
S03085,2024-03-27,Geography,Absent
S06830,2024-12-21,Science,Late
S07217,2025-02-04,Science,Absent
S10356,2024-11-07,English,Absent
S08540,2024-08-29,Arabic,excused
S07255,2024-12-06,English,excused
S02742,2025-03-06,Science,left early
S01175,2024-08-26,Math,left early
S05849,2024-07-17,Science, late
S07978,2025-02-13,Geography,PRESENT 
S09923,2024-11-04,Math,Present
S03885,2025-01-23,Science,PRESENT 
S05470,2024-11-19,Arabic,PRESENT 
S04640,2025-03-08,History,left early
S08162,2024-11-29,Math,excused
S08063,2024-09-14,English,Absent
S02253,2025-02-22,Math,absnt
S05696,2024-05-27,Math,Absent
S09227,2024-10-21,English,Present
S11665,2024-11-21,History,Late
S11360,2024-10-08,Geography,left early
S06343,2024-04-03,Science,Absent
S01182,2024-05-28,Arabic,Present
S06130,2024-11-17,English,PRESENT 
S03773,2024-06-11,Geography,PRESENT 
S04527,2024-10-03,Arabic,left early
S06893,2024-10-20,English,Absent
S08028,2024-07-16,Math,Late
S02042,2024-10-02,Arabic,Present
S00290,2025-01-21,History,excused
S09105,2024-09-02,Math,Absent
S10818,2025-01-17,Geography, late
S04826,2024-05-31,English,excused
S04383,2024-08-24,Geography,Late
S06408,2024-12-05,Science,Late
S02305,2024-09-12,English,Present
S00014,2025-01-03,Geography,excused
S09378,2024-10-22,Science,Present
S11874,2024-03-14,English, late
S04695,2025-02-07,Arabic,Late
S05414,2024-06-24,History,Absent
S04298,2025-02-13,Math,Present
S05877,2025-01-27,History,Absent
S06278,2024-03-20,Science,absnt
S02577,2024-04-08,History,Late
S04494,2024-05-25,Geography,left early
S03145,2024-06-20,Science,Absent
S01685,2024-07-20,Science,Late
S09851,2025-02-14,Arabic,Absent
S03804,2024-07-11,English,excused
S10857,2025-03-03,Arabic,PRESENT 
S02340,2024-04-20,Geography,excused
S07417,2024-08-12,Arabic,Late
S05959,2024-07-06,English,excused
S05832,2024-07-23,Arabic,left early
S08791,2024-05-20,Math, late
S07026,2024-04-05,Math,left early
S04510,2024-06-04,Geography,absnt
S12115,2024-11-15,English,absnt
S01382,2024-09-03,Math,absnt
S04572,2024-07-21,Math,PRESENT 
S01967,2024-12-21,English,Present
S04941,2025-01-26,English,left early
S01484,2024-05-21,Arabic,left early
S03079,2025-02-12,Geography,left early
S11261,2024-06-21,Math, late
S02534,2024-05-24,Math,Late
S08662,2024-09-20,History,PRESENT 
S02095,2024-11-19,History,Late
S05853,2024-05-19,Science,Late
S07322,2024-03-25,Arabic,Absent
S08956,2024-10-22,Geography, late
S04124,2024-09-01,Science, late
S11589,2024-03-10,Geography,absnt
S08759,2024-06-24,English,Late
S11659,2024-04-25,Math,PRESENT 
S03376,2024-08-15,Geography,Absent
S07911,2024-07-11,Math,absnt
S02699,2024-09-28,Geography,Present
S11203,2024-04-12,English,Present
S07670,2024-11-15,Science,left early
S01233,2024-04-01,Science,excused
S08467,2024-11-22,Arabic,PRESENT 
S06239,2025-02-24,History,left early
S01596,2024-11-04,Arabic,absnt
S10758,2024-10-07,Science, late
S02867,2024-03-17,English,excused
S11750,2024-07-25,Science,Absent
S04779,2024-11-24,Math,absnt
S05103,2024-12-09,History,PRESENT 
S06084,2024-05-11,English,absnt
S03475,2024-08-01,Science,absnt
S10206,2024-05-30,Science,Present
S07269,2024-09-08,Science,PRESENT 
S06906,2024-03-28,Geography,left early
S05347,2024-06-16,Geography,absnt
S00879,2024-11-04,Science,Absent
S06644,2024-11-05,Science,Absent
S04936,2025-01-18,Geography,Present
S07137,2024-11-21,English,Absent
S03359,2024-05-17,History,excused
S10872,2025-02-12,Math,Present
S08269,2024-04-16,Science,Present
S08823,2024-09-24,English,PRESENT 
S02364,2024-03-14,English,excused
S11383,2024-05-16,Science,excused
S06511,2025-01-04,History,Late
