grade_level,age,attendance_rate,hw_done_rate,avg_score,attendance_pct,homework_completion,class_participation,engagement_index,stress_level,coping_score,sleep_hours,resilience_score,attendance_cat,engage_x_resilience,target_pass
Grade 1,12.0,0.0,0.0,0.9303619277833566,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,8.0,0.0,0.0,1.0552071566672538,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,8.0,0.0,0.0,1.367320228876997,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,17.0,0.0,1.0,1.6170106866447915,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,13.0,0.0,0.0,-1.8786557221043316,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 1,11.0,0.0,0.0,-1.5665426498945882,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,9.0,1.0,1.0,0.8055166988994593,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 1,17.0,0.0,0.0,-0.3805129754975645,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,8.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,8.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,9.0,0.0,1.0,0.867939313341408,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,14.0,1.0,1.0,-0.0059772888458727,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 3,15.0,0.0,0.0,-1.192006963242897,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,17.0,0.0,1.0,1.2424749999930995,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,13.0,0.0,1.0,-1.753810493220434,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 2,12.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,9.0,1.0,1.0,-1.2544295776848453,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,0
Grade 2,19.0,0.0,1.0,0.680671470015562,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,13.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,7.0,0.0,0.0,0.7430940844575107,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,12.0,0.0,1.0,-1.5665426498945882,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 1,19.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,10.0,1.0,0.0,-0.0059772888458727,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 3,11.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,15.0,1.0,1.0,1.1176297711092025,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 4,19.0,1.0,0.0,-0.6926260477073076,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 3,13.0,0.0,0.0,1.0552071566672538,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,13.0,0.0,1.0,1.1176297711092025,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,6.0,0.0,0.0,1.180052385551151,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,11.0,1.0,0.0,-0.0059772888458727,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 4,16.0,1.0,0.0,-0.0059772888458727,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 3,7.0,0.0,0.0,-0.8174712765912049,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 3,16.0,0.0,0.0,-1.0671617343589994,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,17.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,13.0,1.0,0.0,0.680671470015562,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 4,15.0,0.0,1.0,-1.129584348800948,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 2,14.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,9.0,0.0,0.0,-0.2556677466136672,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,10.0,0.0,0.0,-0.4429355899395131,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,8.0,1.0,1.0,-0.0059772888458727,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 2,13.0,1.0,0.0,-1.8786557221043316,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 2,10.0,0.0,0.0,0.7430940844575107,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,10.0,0.0,1.0,0.3061357833638704,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,11.0,0.0,0.0,-1.4416974210106912,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,9.0,1.0,1.0,-0.8798938910331535,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,0
Grade 4,7.0,0.0,1.0,-1.3792748065687426,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 3,14.0,1.0,1.0,1.554588072202843,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 5,19.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,11.0,0.0,1.0,1.1176297711092025,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 2,13.0,0.0,1.0,1.3048976144350484,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 3,12.0,0.0,0.0,-0.5677808188234104,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 3,18.0,0.0,0.0,-1.3792748065687426,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 5,9.0,1.0,1.0,0.1188679400380244,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 5,12.0,0.0,1.0,-0.3805129754975645,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 5,11.0,1.0,0.0,-0.8174712765912049,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 5,14.0,0.0,0.0,-1.129584348800948,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 5,15.0,0.0,1.0,0.9927845422253052,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,18.0,0.0,0.0,-0.9423165054751022,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 5,16.0,0.0,1.0,-0.3805129754975645,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 2,9.0,0.0,1.0,0.5558262411316649,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 2,10.0,0.0,0.0,-0.3805129754975645,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 3,17.0,0.0,0.0,-1.6913878787784855,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 3,17.0,0.0,1.0,0.4309810122477676,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,15.0,0.0,0.0,-0.3805129754975645,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,17.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,19.0,0.0,0.0,-0.7550486621492563,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 5,19.0,0.0,0.0,-0.3805129754975645,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 1,18.0,1.0,1.0,-0.8798938910331535,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,0
Grade 5,13.0,0.0,0.0,0.867939313341408,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,14.0,0.0,1.0,-1.129584348800948,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 1,7.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 3,14.0,0.0,0.0,0.0564453255960758,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,15.0,0.0,0.0,-1.6913878787784855,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 1,13.0,0.0,1.0,0.5558262411316649,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 3,13.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,13.0,1.0,0.0,-0.2556677466136672,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 5,16.0,0.0,1.0,-0.630203433265359,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 2,17.0,0.0,0.0,-1.5665426498945882,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 3,17.0,1.0,0.0,-0.5677808188234104,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 4,15.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,8.0,1.0,1.0,-0.0059772888458727,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 4,18.0,0.0,0.0,0.0564453255960758,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,15.0,0.0,0.0,-1.0047391199170508,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,13.0,0.0,1.0,0.368558397805819,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,9.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,13.0,1.0,0.0,0.4934036266897162,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 2,19.0,0.0,0.0,-1.129584348800948,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 1,13.0,0.0,0.0,0.8055166988994593,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,19.0,1.0,0.0,0.7430940844575107,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 3,18.0,1.0,1.0,-0.0059772888458727,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 4,18.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,16.0,0.0,0.0,0.8055166988994593,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,19.0,0.0,1.0,-0.8798938910331535,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 1,13.0,1.0,1.0,1.367320228876997,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 4,8.0,1.0,1.0,0.9303619277833566,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 2,7.0,0.0,0.0,1.7418559155286888,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,10.0,0.0,0.0,-0.13082251772977,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 3,17.0,0.0,1.0,-1.8162331076623828,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 4,11.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,11.0,0.0,0.0,1.1176297711092025,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,10.0,0.0,1.0,-0.3805129754975645,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 2,14.0,0.0,0.0,0.368558397805819,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,9.0,0.0,0.0,0.9303619277833566,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,11.0,1.0,0.0,1.180052385551151,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 3,8.0,1.0,1.0,1.8042785299706372,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 2,16.0,1.0,1.0,-0.6926260477073076,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,0
Grade 2,15.0,0.0,1.0,-0.5053582043814617,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 3,16.0,1.0,0.0,-1.4416974210106912,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 5,6.0,0.0,0.0,-0.1932451321717186,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,15.0,0.0,1.0,1.180052385551151,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 3,8.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,17.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 3,13.0,0.0,0.0,-1.4416974210106912,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,15.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,14.0,0.0,0.0,0.7430940844575107,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,15.0,0.0,0.0,0.9927845422253052,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,19.0,0.0,1.0,0.2437131689219217,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 2,19.0,0.0,0.0,1.866701144412586,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,15.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,19.0,0.0,1.0,1.6170106866447915,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,17.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,19.0,0.0,0.0,-1.8162331076623828,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,13.0,0.0,0.0,-1.0671617343589994,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 1,13.0,0.0,1.0,-1.0671617343589994,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 4,15.0,0.0,1.0,1.367320228876997,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,18.0,1.0,0.0,0.4934036266897162,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 2,11.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,18.0,1.0,1.0,-1.6289652643365369,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,0
Grade 3,14.0,0.0,0.0,-1.0047391199170508,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 1,14.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 2,10.0,0.0,1.0,1.4297428433189456,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,14.0,0.0,1.0,0.1812905544799731,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,8.0,0.0,0.0,-1.0671617343589994,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,8.0,1.0,1.0,-0.0059772888458727,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 1,9.0,0.0,0.0,0.9927845422253052,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,10.0,1.0,0.0,-1.316852192126794,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 4,10.0,1.0,0.0,-0.5677808188234104,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 2,11.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 1,13.0,0.0,1.0,-0.0683999032878213,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 3,10.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,12.0,0.0,0.0,0.9927845422253052,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,10.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,12.0,0.0,0.0,1.7418559155286888,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,18.0,1.0,1.0,0.1188679400380244,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 4,14.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,16.0,0.0,1.0,-1.3792748065687426,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 1,13.0,0.0,1.0,-0.630203433265359,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 5,18.0,0.0,1.0,-0.0683999032878213,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 4,11.0,1.0,0.0,-0.9423165054751022,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 5,7.0,0.0,0.0,-0.7550486621492563,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,16.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 2,14.0,0.0,0.0,-0.4429355899395131,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,18.0,0.0,0.0,-0.7550486621492563,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,13.0,0.0,0.0,1.8042785299706372,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,8.0,1.0,1.0,0.2437131689219217,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 1,11.0,0.0,1.0,0.5558262411316649,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,13.0,0.0,0.0,-0.5677808188234104,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 3,17.0,0.0,1.0,-1.5041200354526398,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 2,10.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,11.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,18.0,1.0,0.0,0.9927845422253052,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 1,13.0,1.0,0.0,0.7430940844575107,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 2,8.0,1.0,1.0,-0.0059772888458727,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 3,14.0,0.0,0.0,1.2424749999930995,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,13.0,1.0,1.0,0.1188679400380244,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 4,9.0,1.0,0.0,-1.6913878787784855,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 4,19.0,1.0,1.0,1.4297428433189456,1.7347146245120673,1.0,0.5,1.9901662981478376,50,50,50,0.0,High,45.0,1
Grade 4,7.0,1.0,0.0,-0.630203433265359,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,0
Grade 3,10.0,0.0,0.0,0.4309810122477676,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,7.0,0.0,1.0,-0.7550486621492563,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 1,18.0,0.0,1.0,-1.129584348800948,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
Grade 1,12.0,0.0,1.0,0.5558262411316649,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,10.0,0.0,0.0,1.0552071566672538,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,9.0,0.0,0.0,1.4297428433189456,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,13.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 2,18.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,10.0,0.0,0.0,1.3048976144350484,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,17.0,0.0,0.0,0.867939313341408,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,18.0,0.0,0.0,0.680671470015562,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 4,9.0,0.0,1.0,0.1812905544799731,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 4,14.0,0.0,1.0,-0.0059772888458727,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 5,10.0,0.0,0.0,-0.8798938910331535,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 4,17.0,0.0,1.0,0.8055166988994593,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,1
Grade 1,11.0,0.0,0.0,0.5558262411316649,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 5,13.0,0.0,0.0,-0.0059772888458727,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,1
Grade 3,11.0,0.0,0.0,-0.2556677466136672,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,18.0,1.0,0.0,0.1188679400380244,1.7347146245120673,0.0,0.5,0.8574366841004954,50,50,50,0.0,High,30.0,1
Grade 2,14.0,0.0,0.0,-0.630203433265359,-0.5764636937221163,0.0,0.5,-1.0304460059784075,50,50,50,0.0,Low,5.0,0
Grade 2,18.0,0.0,1.0,-1.8786557221043316,-0.5764636937221163,1.0,0.5,0.1022836080689343,50,50,50,0.0,Low,20.0,0
